company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
Carbon Black,Security Manager,AI Agent Security,Remote (US),0.7,Workday,https://carbon-black.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai governance, autonomous agent security, cloud governance, ai security"
ExxonMobil,Risk Manager,SaaS Security,"Toronto, Canada",0.85,Workday,https://exxonmobil.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"genai security, cloud application security, ai compliance, saas audit"
Netflix,Risk Manager,SaaS Compliance,"Seattle, WA",0.7,Workday,https://netflix.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"cloud compliance, ai policy"
ExxonMobil,Security Team Lead,AI Agent Security,Remote,0.85,Workday,https://exxonmobil.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"saas security, sanctioned it, ai policy, ai security"
Orca Security,Application Security Engineer,SSPM,Remote,0.85,Workday,https://orca-security.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"cloud governance, shadow it, saas posture management, saas security, llm compliance"
Symantec,Security Team Lead,AI Compliance,Remote (US),0.9,Workday,https://symantec.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"ai policy, generative ai compliance"
JPMorgan,AI Agent Security Engineer,AI Agent Security,Hybrid - Bay Area,0.85,Workday,https://jpmorgan.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"ai security, ai agent security, ai compliance, saas audit, llm security"
McKinsey,AppSec Engineer,SaaS Compliance,"Toronto, Canada",0.8,Workday,https://mckinsey.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"ai policy, saas governance"
Rapid7,AI Agent Security Engineer,SSPM,"Toronto, Canada",0.85,Workday,https://rapid7.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"saas governance, cloud governance, sspm, security posture management, ai compliance"
Boeing,Security Analyst,SSPM,"Austin, TX",0.85,Workday,https://boeing.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"genai security, llm security, sspm"
Chorus.ai,Security Manager,AI Compliance,Remote (US),0.8,Workday,https://chorusai.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"shadow it, ai policy, ai security, llm compliance"
CrowdStrike,SaaS Security Engineer,SSPM,Remote (US),0.85,Workday,https://crowdstrike.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"saas governance, security posture management, cloud app security, ai agent risk"
Proofpoint,Security Operations Engineer,SSPM,"Denver, CO",0.85,Workday,https://proofpoint.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"cloud app security, cloud governance"
Thycotic,Cloud Posture Engineer,SaaS Compliance,"London, UK",0.85,Workday,https://thycotic.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"saas compliance, saas security posture, llm security, generative ai compliance"
Genesys,Security Compliance Manager,SSPM,"Boston, MA",0.85,Workday,https://genesys.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"ai agent risk, cloud application security, shadow it"
Adobe,Cloud Security Engineer,AI Compliance,"London, UK",0.9,Workday,https://adobe.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"ai agent risk, llm compliance, cloud compliance, genai security"
Darktrace,Security Auditor,SaaS Compliance,"New York, NY",0.85,Workday,https://darktrace.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"ai policy, llm compliance, saas governance"
Carbon Black,Security Engineer,SSPM,Hybrid - Bay Area,0.85,Workday,https://carbon-black.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai agent security, saas security, cloud app security, sspm"
Okta,Director of Security,SSPM,"New York, NY",0.85,Workday,https://okta.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"genai security, saas audit, sspm, saas security"
Sprint,CISO,SSPM,"Seattle, WA",0.85,Workday,https://sprint.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"autonomous agent security, security posture management"
Symantec,CISO,SSPM,"San Francisco, CA",0.85,Workday,https://symantec.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"saas compliance, cloud governance, saas audit, security posture management, ai agent security"
Sysdig,Director of Security,SSPM,"London, UK",0.85,Workday,https://sysdig.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"generative ai compliance, shadow it, saas security posture"
Sumo Logic,Senior Security Engineer,AI Agent Security,"London, UK",0.8,Workday,https://sumo-logic.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"llm compliance, ai agent risk"
Sumo Logic,Risk Manager,AI Agent Security,"London, UK",0.8,Workday,https://sumo-logic.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"sanctioned it, ai agent risk, shadow it, ai governance"
Vonage,LLM Security Specialist,SaaS Security,"Seattle, WA",0.9,Workday,https://vonage.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"cloud application security, autonomous agent security, saas compliance, llm compliance, genai security"
Wells Fargo,Cloud Security Engineer,SSPM,"Seattle, WA",0.85,Workday,https://wells-fargo.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"genai security, saas audit, saas risk"
Humana,Cloud Posture Engineer,SSPM,Remote (US),0.85,Workday,https://humana.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"genai security, cloud app security, saas risk, autonomous agent security, saas posture management"
Home Depot,Compliance Engineer,SSPM,"London, UK",0.85,Workday,https://home-depot.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"saas risk, ai policy, cloud compliance"
Sysdig,Application Security Engineer,SSPM,"Denver, CO",0.85,Workday,https://sysdig.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"autonomous agent security, cloud application security, ai compliance, saas governance, sanctioned it"
Imperva,Security Manager,AI Compliance,"London, UK",0.7,Workday,https://imperva.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"ai governance, llm compliance"
Cybereason,Cloud Security Architect,AI Agent Security,"Austin, TX",0.85,Workday,https://cybereason.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"ai policy, sanctioned it, ai agent security, autonomous agent security, security posture management"
Snyk,SaaS Security Engineer,SSPM,"Seattle, WA",0.85,Workday,https://snyk.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"saas risk, cloud governance"
Sprint,AI Security Engineer,SSPM,"Seattle, WA",0.85,Workday,https://sprint.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"security posture management, ai governance, ai security"
Etsy,Security Analyst,SSPM,Remote (US),0.85,Workday,https://etsy.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"saas governance, sanctioned it"
Zoom,AI Agent Security Engineer,SSPM,Hybrid - Bay Area,0.85,Workday,https://zoom.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai policy, sanctioned it, cloud application security, security posture management"
Google,SSPM Product Manager,SaaS Security,"Toronto, Canada",0.9,Workday,https://google.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"cloud app security, saas security, ai policy, saas governance, saas risk"
Forescout,VP of Security,SaaS Security,"Toronto, Canada",0.8,Workday,https://forescout.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"genai security, saas risk"
IronScales,Security Manager,AI Compliance,"Austin, TX",0.8,Workday,https://ironscales.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"ai agent risk, generative ai compliance"
Abnormal Security,Security Operations Engineer,SaaS Security,"Austin, TX",0.8,Workday,https://abnormal-security.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"llm compliance, cloud app security"
Barracuda,Security Compliance Manager,SSPM,"Boston, MA",0.85,Workday,https://barracuda.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"sspm, saas governance, ai agent security, security posture management, ai agent risk"
ForeScout,Security Auditor,SaaS Security,"Denver, CO",0.9,Workday,https://forescout.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"cloud application security, ai security, generative ai compliance, ai agent security, sspm"
BCG,SaaS Security Posture Manager,AI Agent Security,"Boston, MA",0.9,Workday,https://bcg.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai agent risk, autonomous agent security, ai agent security"
Barracuda,Lead Security Engineer,SSPM,"Seattle, WA",0.85,Workday,https://barracuda.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"cloud application security, saas posture management, ai compliance, cloud compliance, sanctioned it"
SUSE,Cloud Security Analyst,SSPM,Remote (US),0.85,Workday,https://suse.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"security posture management, llm compliance"
Stripe,Security Posture Analyst,SSPM,"Boston, MA",0.85,Workday,https://stripe.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"llm compliance, cloud app security, cloud governance"
Abnormal Security,SSPM Product Manager,SSPM,"Seattle, WA",0.85,Workday,https://abnormal-security.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"shadow it, saas security posture"
Amazon,SaaS Security Architect,SaaS Security,"Toronto, Canada",0.7,Workday,https://amazon.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"cloud governance, ai security"
Intercom,Cloud Security Engineer,SSPM,Remote,0.85,Workday,https://intercom.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"saas posture management, shadow it"
Cylance,Security Posture Analyst,SaaS Security,"Boston, MA",0.85,Workday,https://cylance.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"genai security, ai agent risk, saas security posture"
Mixpanel,Threat Detection Engineer,SaaS Compliance,Hybrid - Bay Area,0.85,Workday,https://mixpanel.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"saas audit, saas compliance"
A10 Networks,Compliance Engineer,SSPM,"Toronto, Canada",0.85,Workday,https://a10-networks.wd1.myworkdayjobs.com/en-US/careers,2025-11-26,"ai policy, cloud application security, saas governance, saas risk"
Freshworks,Cloud Security Analyst,SSPM,Remote (US),0.85,Workday,https://freshworks.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"ai agent security, saas posture management, sspm, ai compliance"
BAE Systems,Security Operations Engineer,SaaS Security,"San Francisco, CA",0.7,Workday,https://bae-systems.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"sanctioned it, shadow it, ai security"
Salesforce,Security Posture Analyst,SSPM,Remote (US),0.85,Workday,https://salesforce.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"cloud application security, cloud app security, saas compliance, shadow it"
Target,Application Security Engineer,SSPM,"London, UK",0.85,Workday,https://target.wd1.myworkdayjobs.com/en-US/careers,2025-11-27,"sanctioned it, security posture management, ai compliance"
Intercom,Application Security Engineer,SSPM,Hybrid - Bay Area,0.85,Workday,https://intercom.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"security posture management, sanctioned it, saas risk"
Automation Anywhere,Cloud Security Engineer,SaaS Security,"Denver, CO",0.85,Workday,https://automation-anywhere.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"saas security, ai compliance, saas compliance, saas governance, genai security"
WorkFusion,SOC Analyst,SSPM,Hybrid - Bay Area,0.85,Workday,https://workfusion.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"cloud governance, security posture management, ai compliance"
RingCentral,AI Security Engineer,AI Compliance,Remote (US),0.85,Workday,https://ringcentral.wd1.myworkdayjobs.com/en-US/careers,2025-12-01,"generative ai compliance, cloud compliance, autonomous agent security, ai security"
Armis,SSPM Product Manager,SaaS Security,Remote,0.9,Workday,https://armis.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"cloud application security, saas security posture, ai security, cloud app security"
Jenkins,Security Engineer,SSPM,"Austin, TX",0.85,Workday,https://jenkins.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"saas security posture, security posture management, ai security, shadow it, cloud compliance"
Fastly,Threat Detection Engineer,SSPM,"Toronto, Canada",0.85,Workday,https://fastly.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"saas security posture, ai agent risk, cloud governance, cloud application security"
VMware,Cloud Security Analyst,SSPM,"London, UK",0.8,Workday,https://vmware.wd1.myworkdayjobs.com/en-US/careers,2025-12-03,"ai agent security, shadow it, sanctioned it"
Twilio,Risk Manager,SaaS Compliance,"London, UK",0.85,Workday,https://twilio.wd1.myworkdayjobs.com/en-US/careers,2025-11-28,"llm compliance, saas governance"
Salesforce,SOC Analyst,SaaS Compliance,"Seattle, WA",0.85,Workday,https://salesforce.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"saas compliance, sanctioned it, cloud app security, saas governance"
Bitdefender,Cloud Security Engineer,SSPM,"New York, NY",0.85,Workday,https://bitdefender.wd1.myworkdayjobs.com/en-US/careers,2025-11-30,"security posture management, saas posture management, saas security, saas risk"
Intercom,Staff Security Engineer,SaaS Security,"Seattle, WA",0.85,Workday,https://intercom.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai agent security, generative ai compliance, saas governance, saas security"
Snyk,Security Posture Analyst,SSPM,"San Francisco, CA",0.85,Workday,https://snyk.wd1.myworkdayjobs.com/en-US/careers,2025-11-29,"ai agent risk, saas security posture, saas security, generative ai compliance"
Zoom Video,CISO,SaaS Compliance,Remote,0.85,Workday,https://zoom-video.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"llm compliance, saas audit, cloud governance"
Aqua Security,SSPM Product Manager,SaaS Security,"Austin, TX",0.8,Workday,https://aqua-security.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"cloud compliance, ai agent risk"
Charter,Security Compliance Manager,SaaS Security,"San Francisco, CA",0.85,Workday,https://charter.wd1.myworkdayjobs.com/en-US/careers,2025-12-02,"autonomous agent security, saas security"
